image_name,base_truth,ocr_output,character_accuracy,levenshtein_distance,CER,WER
img1017.jpg,GOLDEN NORTH PALM PREMIUM ICE CREAM Sco,,0.0,39,1.0,5.571428571428571
img1018.jpg,SOMERLED CELLAR Bar PICNIC PROVIDORE,"sOMERLED

BAR & PICNIC PROVIDORE

",0.6944444444444444,11,0.3055555555555556,1.6
img1019.jpg,CHEMICAL DRY PAPER CLASS BE USED TO AB FOR E THIS EXTINGUISHER,"eXTINGUIS

DRY

CHEMICAL
A:B (E) CLASS

w
",0.14516129032258063,53,0.8548387096774194,4.083333333333333
img1020.jpg,BETTER VINES CLOSED BETTER WINES PPY Chees,,0.0,42,1.0,6.0
img1021.jpg,ENTER JOIN to SCAN 1000s of REASONS to CELEBRATE 1000s of PRIZES to WIN,"IN: :
pea
N40 ENTER ——
ENTER
i

of PRIZES fo Wy, a

40008>>

",0.15492957746478875,60,0.8450704225352113,3.9285714285714284
img1022.jpg,REASON to CELEBRATE No 285 Managed to adult ALl DAY Winning,"CELEBR Ar ~ .
Wo. re &

85

",0.2033898305084746,47,0.7966101694915254,4.090909090909091
img1023.jpg,Tradition 1774 seit BIRKENSTOCK BIRKENSTOCK MADE IN GERMANY BIRKENSTOCK,"BIRKENSTOCK es

Tradition seit 1774. <x mS

",0.22535211267605637,55,0.7746478873239436,6.111111111111111
img1024.jpg,BISTOR ACES BAR DRAUGHT CARLTON CARLTON DRAUGHT POKIES AUG STUDENT SERVICES MARKET PLAZA PHARMACY,"Vw)
",0.010309278350515427,96,0.9896907216494846,6.857142857142857
img1025.jpg,TAMAN MEGAH PETALING JAYA SEKOLAH JENIS KEBANGSAAN CINA YUK CHAI SJKCYUKCHAI Jalan SS241 47301 Petaling Jaya Selangor,"Rm
‘AEXOUH ENS TEA ey NN
UE

Jalan SS24/4, 47304 Petaling Jaya, Sela langor,

",0.36752136752136755,74,0.6324786324786325,4.0588235294117645
img1026.jpg,Blackebys OLD SWEET SHOP,,0.0,24,1.0,6.0
img1027.jpg,COOPERS ALEHOUSE BREWERS BOTTLERS Coopers ADL ESTABLISHED 1862 AIRPORT,,0.0,70,1.0,7.777777777777778
img1028.jpg,WORLDS OLDEST BREWERY ihenstephaner HEFEWEISSBIER DUNKEL PREMIUM BAVARICUM THE WORLDS OLDEST BREWERY Weihenstephaner HEFE WEISSBIER PREMIUM BAVARICUM THE WORLDS OLDEST BREWERY Weihenstephaner KRISTALL WEISSBIER PREMIUM BAVARICUM basilpastahouse WEIHENSTEPHAN HEFE KRISTALL DUNKEL Rm2800,,0.0,286,1.0,8.9375
img1029.jpg,PRESTON WEST PRIMARY SCHOOL,,0.0,27,1.0,6.75
img1030.jpg,ONLY PREDESTRIANS Greet your CHILD with SMILE NOT A MOBILE,,0.0,58,1.0,5.8
img1031.jpg,45 CHILOCCO INDIAN SCHOOL,,0.0,25,1.0,6.25
img1032.jpg,DELHI PUBLIC SCHOOl HISAR,,0.0,25,1.0,6.25
img1033.jpg,KIT THOMAS EDUCATIONAL SOCIET SISHYA,,0.0,36,1.0,7.2
img1034.jpg,PEDESTRIANS ONLY Greet your CHILD with a SMILE NOT A MOBILE,,0.0,59,1.0,5.363636363636363
img1035.jpg,CALEB UNIVERSITY,,0.0,16,1.0,8.0
img1036.jpg,GOVTPILOT 1926 HIGHER SEC SCHOOL LARKANO,,0.0,40,1.0,6.666666666666667
img1037.jpg,BFDAY SCHOOL,"eT

“a

",0.0,12,1.0,5.5
img1038.jpg,Stewart TrAINING IN the Weel Student of SUPERHEROES S,,0.0,53,1.0,5.888888888888889
img1039.jpg,HAVE An EGGSTRA SPECIAL SPRING,,0.0,30,1.0,6.0
img1040.jpg,PUBLIC SCHOOL,,0.0,13,1.0,6.5
img1041.jpg,203 KS Mrs Mason Harvesting great skills and Mrs Langstan,"we stip

",0.07017543859649122,53,0.9298245614035088,5.3
img1042.jpg,WE LEARN Whats Your superpower MA,,0.0,33,1.0,5.5
img1043.jpg,CREAMERY Cafe BOO,,0.0,17,1.0,5.666666666666667
img1044.jpg,SMOKE SWEET LEAF ACOO AND FAULEY SWAIM DRYGOODSGROCERIES ALIZED BLOC ROS WEST NIA MAILPUUCH CH TO YATES FAULEYGROCER CAHOUSE PIANOS ORGANS 1324MARKETSTWHEELING PHHANESCOS NATURAL BUMPER BUMPER FREYSAUTO,,0.0,202,1.0,7.481481481481482
img1045.jpg,WEST FOR CHEWING TOBACCO AND SMOKING MAIL POUCH MARK BLOCH BROS WESTVIRGINIA MAIL POU,"ea
",0.0,85,1.0,6.071428571428571
img1046.jpg,Newspapers Greeting hardware Cards items other Coffee Many PURE RICH TRADEMARK THE Company DaIry THICK CREA,"vreeting Cards /Vewspopers
Corpce* Soda > Hardware

Yay other items... (reeaeemem ee

",0.23364485981308414,82,0.7663551401869159,5.0
img1047.jpg,VARNISHES SUNDRIES PAINTSOILDS SGWALL DRUGGISTS PRESGRIPTIONS COMPOUNDED,,0.0,72,1.0,10.285714285714286
img1048.jpg,Tan Ngan ALO AH CHENG Laksa since 1960,,0.0,38,1.0,4.75
img1049.jpg,TOBERMORY AGED 10 YEARS SINGLE MALT SCOTCH WHISKY,,0.0,49,1.0,6.125
img1050.jpg,PAPER PRODUCTS CO WHOLESALE TESTED PAPERS,,0.0,41,1.0,6.833333333333333
img1051.jpg,CAVIAR PETROSSIAN PARIS CAVIAR 125 MAL OL 438OZ,,0.0,47,1.0,5.875
img1052.jpg,CONVERSE ALL ST,,0.0,15,1.0,5.0
img1053.jpg,THE KNACK ROUND TRIP PACIFIC OUTDOOR,,0.0,36,1.0,6.0
img1054.jpg,2010 Olean Annual June Downtown 4058 17th LAMAR TESTICLE In 5 OLEAN JAYCEES FESTIVAL,"reTICE
TESTICLE
FESTI VAL,

June 5, 2010

",0.13095238095238093,73,0.8690476190476191,5.0
img1056.jpg,BACK TEACHERS WELCOME WORLD WINES LIQUOR,"WELCOME= BACK
“TEACHERS

",0.19999999999999996,32,0.8,5.166666666666667
img1057.jpg,THE ORIGINAl RIB TICKLER EST1984 2812558119 FABULOUSFOOD DRIVE THRU HORRIFYING VEGETARIANS SINCE 1984,"HORRIEYING
VEGETARIANS
SINCE 1984

",0.28712871287128716,72,0.7128712871287128,5.230769230769231
img1058.jpg,60 ASSUNTA HOSPITAL Assunta Heart Art of Car,,0.0,44,1.0,5.5
img1059.jpg,Chunks MoreYum Chips More CHUNKY ORIGINAL Chocolate Chip Cookies,,0.0,64,1.0,7.111111111111111
img1060.jpg,ASSUNTA HOSPITAL FIDELITY 7ELEVEN,,0.0,33,1.0,8.25
img1061.jpg,MANCHESTER UNITED R AON,,0.0,23,1.0,5.75
img1062.jpg,DIAMOND HOTEL BLUE 1850 Kuan Thu 4850 THU KHOA HUAN UE DIAMOND HOTEL Khoo 5046,,0.0,78,1.0,5.2
img1063.jpg,STREETFOODMARKET TOUS TO dai,,0.0,28,1.0,7.0
img1064.jpg,HIGHLANDS COFFEE HIGHLANDS COFFEE DOCDAO,,0.0,40,1.0,8.0
img1065.jpg,CAO OC SCREC coopmart,,0.0,21,1.0,5.25
img1066.jpg,33 DEN TRANG TRIHOA DANG TRANG,"Wb Sal

CC
A 5

a é

",0.1333333333333333,26,0.8666666666666667,4.0
img1067.jpg,PASSAGE ASEAN Field Trips NEWS,,0.0,30,1.0,6.0
img1068.jpg,19 XI NGHIEP,,0.0,12,1.0,4.0
img1069.jpg,115 HOTEL TIMI,,0.0,14,1.0,4.666666666666667
img1070.jpg,BON PAIN S COFFEE OA CONG TYTNHH MOT THANH VIEN RUNG CA PHE DT8439321753 FAX8439221753,,0.0,86,1.0,5.733333333333333
img1071.jpg,THECRABSNACK Heineken,,0.0,21,1.0,10.5
img1072.jpg,RANG HOTEL DONG Beauty Salon massage DRUGTYCPDULICHCONGDOAM Cafe NET,,0.0,68,1.0,7.555555555555555
img1073.jpg,HOTEL BOUTIQUE HOTEL BAL KHU PHO 5 KHU PH,,0.0,41,1.0,4.555555555555555
img1074.jpg,MOOKHA QUALITY GOOD,,0.0,19,1.0,6.333333333333333
img1075.jpg,S MUA RESTAURANT COFFEE muoi 0839304198 565 Le Quy Don Phuong 6 Quan 3,,0.0,70,1.0,5.0
img1076.jpg,TODAY TEACHERS LATTE DAC BIET MUA2TANG1 HAPPY DAY Mua LETSBE,,0.0,60,1.0,6.0
img1077.jpg,Happy Cooker Menu ABC TeRINGIN,,0.0,30,1.0,6.0
img1078.jpg,BUTT BUTT POWDER FRICTION Friction and Rash Diaper Powder Anti with Anti Monkey Butt Anti with Calamine Absorber and Friction Fighter lady Anti Monkey Calamine Satin Smooth SWEAT Absorber Friction Fighter Baby Anti Monk Powd with Moisture Absorber and NETWT6oz170g,"oe

Anti Friction Powder
hil Friction Powder

as

",0.14015151515151514,227,0.8598484848484849,5.6
img1079.jpg,BANH TRANG XUAT KHAU EXPORT RICE PAPER THUONG HANG BICH CHi BICH CHi VIETNAM 2009 CHAT LUONG CAO KL Tinh 300g AN THUC PHAM BICH CHI,,0.0,131,1.0,5.038461538461538
img1080.jpg,Cadbury Drinking chocolate e400g,"; minking -

Le
",0.28125,23,0.71875,5.75
img1081.jpg,SHIT SHOWS Saturday And SMELLS LIKE 2017 most of my SOAP FOR WHISKEY RIVER SOAp co,"gOAP FOR

SHIT
SHOWS

SMELLS LIKE 2017
(And most of my Saturday nights.)
",0.3414634146341463,54,0.6585365853658537,3.25
img1082.jpg,G SCHDEIDER WEISSE Schneider Sahn,"S ae
Se >
(((scunemer =~
apts WIEISSE 279g
ss
Gi gan? eB

a

fr

",-0.5757575757575757,52,1.5757575757575757,9.6
img1083.jpg,06 Kindly counter buzz 4FINGERS CRISPY CHICKEN proceed to the pick up PAGER NUMEBR Powered by Qchannels 60176669579 when the device light up and Thank you and have nice day a,",4FINGERS :

* CRISPY CHICKEN

Kindly proceed to the pick up counter
when the device light up and buse
Thank you and have a nice day

",0.49425287356321834,88,0.5057471264367817,2.7419354838709675
img1084.jpg,LGK13A karipap ayam HOMI chicken curry puff,,0.0,43,1.0,6.142857142857143
img1085.jpg,YOUR TABLE NO PLEASE 11 NO MEJA ANDA,,0.0,36,1.0,4.5
img1086.jpg,The Healthier Alternative Kenny Rogers ROASTERS LESS fat Less salt Less calories,,0.0,80,1.0,6.666666666666667
img1087.jpg,RM39 39 19 RM DREAMS DONT WORK DO YOU UNLESS RM19,,0.0,49,1.0,4.454545454545454
img1088.jpg,7COFFEE COFFEE SEVEN ELEVEN COFFEE 7COFFEE 7,"co ay

7-COFFEE COFFEE
SIIREH

A ieiam a falffHir

",0.18181818181818177,36,0.8181818181818182,4.714285714285714
img1089.jpg,BREWED RICH ENJOY DRY ASAHI THE BEER GREAT IS OF BEER ASAHI BREWERIES LIMITED ASAHI DRAFT BEER SUPER Asahi FROM QuALITY INGREDIENTS REFRESHING AND SMOOTH ALL YEAR ROUND TASTE ASAHI,"OM QUALITY INGR BDMENTS,
(ND SMOOTH. ALL YEAR
oP ASAHI BEER

BEER BREWED FR
H, REPRE SHING
W/OY THE GRE AT TASTE

2-)Y-FS4

Dt

",0.23888888888888893,137,0.7611111111111111,4.3
img1090.jpg,BOY HM PPf FILA HIPANDA POPULAR TOPICS,,0.0,38,1.0,5.428571428571429
img1101.jpg,FOR AGENT SOLE SHOES LIDO ENGLAND IN MADE,,0.0,41,1.0,5.125
img1102.jpg,AID FI 6 PATTAYA,,0.0,16,1.0,4.0
img1103.jpg,JACk TAR BEER BAR,,0.0,17,1.0,4.25
img1104.jpg,STEAM PER Bus STOP Since 1900,,0.0,29,1.0,4.833333333333333
img1105.jpg,KL Seafood Market,,0.0,17,1.0,5.666666666666667
img1106.jpg,CAMPUR BUKE ICE SEREMBAN ICE CUBE ICE TEL0676420167645488 ZA NASI 9,"sf REWBAK ICE CUBE
ICE

",0.25373134328358204,50,0.746268656716418,4.454545454545454
img1107.jpg,BOOTCAMP Birth gentle Taking the Birthing World by Calm Birthing,,0.0,64,1.0,6.4
img1108.jpg,Softlan Anti Wrinkles washes Lavender,,0.0,37,1.0,7.4
img1109.jpg,FASHIONSHOES SWISS POLO Collections MEN,,0.0,39,1.0,7.8
img1110.jpg,DONATED CAVITE NATIONAL HIGH SCHOOL BY CLASS 59,,0.0,47,1.0,5.875
img1111.jpg,AIR FORCE SCHOOL BERGUMPET,,0.0,26,1.0,6.5
img1112.jpg,STBORIHACE sanoon,,0.0,17,1.0,8.5
img1113.jpg,joanie RECRUITMENT VP grace ASST RECRUITMENT CHAIR mallory RECRUITMENT CHAIR,,0.0,76,1.0,7.6
img1114.jpg,Omaha GRADE A,,0.0,13,1.0,4.333333333333333
img1115.jpg,GO BIGELOW PHARMACY Estab 1838 PRESCRIPTIONS COSMETICS SURGICAL SUPPLIES HOME CARE FREE DELIVERY 533 2700 orange,"wean

",0.017857142857142905,110,0.9821428571428571,6.875
img1116.jpg,FREE PARKING INDOOR TRUMPS HOTEL the On Ride the Rainbow CASTLE CASINO Marina,,0.0,77,1.0,5.923076923076923
img1117.jpg,HOTEL BLUE DIAMOND HUAN KHOA THE 50,"vy]
\ 3
@.’ / .
t ,
: AF
La Pt >
Sk yi
4 ~~ -
Wy"" ; ~
Newey |
ee ra : «
\ aoe «ces
Pre SS Ai
\ Ae ;
e aee\ >. ge \ ‘

WARY i aye
Yen ee

~e gebaeal

",-2.9714285714285715,139,3.9714285714285715,19.285714285714285
img1118.jpg,021 139 Hua HUATE ELEVATOR servic,"ATE ELEVATO

rweede: O21-

139

ik42_E servic
Aerated ke Hua |
",-0.6363636363636365,54,1.6363636363636365,8.166666666666666
img1119.jpg,TRADITIONAL WRIGHTS FISH CHIPS,,0.0,30,1.0,7.5
img1120.jpg,HOUSE OPEN dy Street Vietnam House Restaurant 415 M 8,"“ee
a

Restaurant

",0.24528301886792447,40,0.7547169811320755,3.8
img1121.jpg,CEN you SAIGON PLAZA 828 WN DELI,,0.0,32,1.0,4.571428571428571
img1122.jpg,FUNAHASHI UNAHASHI,,0.0,18,1.0,9.0
img1123.jpg,CHAOMUNGFESTIVALHAODALATLANU,,0.0,28,1.0,28.0
img1124.jpg,Arcade Art ART ARCADE,,0.0,21,1.0,5.25
img1125.jpg,Binh Xuan 2016 Than Co Cho Gom Lang Bai Trang POTTERY MARKET OF BATTRANG ANCIENT VILLAGE BAT Trang,,0.0,98,1.0,5.444444444444445
img1126.jpg,0T39234008 NAM NGUYEN VIEN GAU TRAI 413 415 TAI BEEF NOODLE SOUP RESTAURANT PHO LE 413415 Pho Le,,0.0,96,1.0,5.333333333333333
img1127.jpg,TRADITIONAL RANG NUOC CAFE Char ANG XAY OYANH CacLoaiCaphew Giai Arabi CAFE MAi MoaEspressoAliculiDaklakParisMai THUONG HIEU TRUYEn giajuyen,"-- RANG zay ;
te git fy pRADITIONAL
ti Arab Tuyen

",0.16428571428571426,117,0.8357142857142857,6.333333333333333
img1128.jpg,WHISTLERS CHOCOLATE COMPANY,,0.0,27,1.0,9.0
img1129.jpg,WELCOME TO FLOWER PARK,,0.0,22,1.0,5.5
img1130.jpg,VINPEARL WATER PAARK,,0.0,20,1.0,6.666666666666667
img1131.jpg,THAO CAM VIEN Saigon,"moe

eaeceS
carsreura
F

",-0.19999999999999996,24,1.2,5.25
img1132.jpg,s FAIFOO BOUTIQUE HOTEL,,0.0,23,1.0,5.75
img1133.jpg,OPEN CHUCKS BURGERS 8245645 71Pasteur D1 71,,0.0,43,1.0,6.142857142857143
img1134.jpg,STORe 84 8 66743565 HO CHI MINH CITY 1511 DONG KHOI STREET 1st FLOOR VIETNAM CAFE 848 66749565,"rsi/t DONG KHOI smeeer|
VIETNAM

",0.2021276595744681,75,0.7978723404255319,4.111111111111111
img1135.jpg,HEWELL HMP WELCOME TO,,0.0,21,1.0,5.25
img1136.jpg,Saigon THAO CAM VIEN,,0.0,20,1.0,5.0
img1137.jpg,TAMAN KINABA KINABALU ID LAHANDAMAN DI GUNTING BLAGADAN HUGUAN MANANANUD ID NULUHON KIN 1888 196 ROT,,0.0,100,1.0,6.25
img1138.jpg,Kids e World,"—
af

———————

\\

",-0.5833333333333333,19,1.5833333333333333,4.666666666666667
img1139.jpg,SWEETNESS,,0.0,9,1.0,9.0
img1140.jpg,SKIN GYM SG AESTHETIC Sk Gym,,0.0,28,1.0,4.666666666666667
img1141.jpg,Wine EAULAFFITE RIOJA CHATEAU HAUT BAION COONAWARRA CHATEAU BLAN CHIVAL CHATUAUST EMITTON BAROSSA CHATEAU MARGAUX URUNELLO CENTRAL HUNTER VALLEY MARLBOROUGH CHATEAU MOUTON ROTHSCHILD Library,,0.0,190,1.0,7.916666666666667
img1142.jpg,CATS DOGS RAININ RAININ CATS KEDAI HAIWAN PELIH A place where pet friends meet NOMBPJ L230000190336 DIMILIKI OLEH RAININ CATS DOGS D SDN BHD,,0.0,140,1.0,5.833333333333333
img1143.jpg,GIVI EDY BURGER,,0.0,15,1.0,5.0
img1144.jpg,MBPJ,,0.0,4,1.0,4.0
img1145.jpg,LAUNDRY WASHMASTER KEDAICUCIANKERING PUSATINTERNET,,0.0,50,1.0,12.5
img1146.jpg,lean wayof lif,">SS — |

~ i 3 ~
a ——— eee
= a See

",-1.3571428571428572,33,2.357142857142857,10.0
img1147.jpg,SIm Kindermusik Selangor TSY IBG,,0.0,32,1.0,6.4
img1148.jpg,ITALIANO The OF FRATELLO RISTORANTE Brotherhood Flavor,,0.0,54,1.0,7.714285714285714
img1149.jpg,CAFE FE Day DAEBAK KOREAN RESTAURANT STATION COFFEE,,0.0,51,1.0,6.375
img1150.jpg,Love one lov milkshake factory,,0.0,30,1.0,6.0
img1151.jpg,DE Ministry of industry,,0.0,23,1.0,5.75
img1152.jpg,MONOMER HOSTEL,"a a
ry
",0.0714285714285714,13,0.9285714285714286,6.5
img1153.jpg,SUSHI MASA JAPANESE SUSHI CORNER SA,,0.0,35,1.0,5.833333333333333
img1154.jpg,COFFEE ROA COFFEE ROAD,,0.0,22,1.0,5.5
img1155.jpg,HEALY MACS RISH BAR RESTAURANT HEALY MACS GUINNESS,,0.0,50,1.0,6.25
img1156.jpg,0123771262 Dimiliki KEY baby tippee aby love your tommee love Marketplace Natura Sdn A oleh The Bhd PUBLIC ALEXS GYMNASIUM FITNESS CENTRE BOXING SCHOOL BOXING SCHOOL A LACE we,"Siccenes
L spose

abc

we love your baby Wa

",0.10285714285714287,157,0.8971428571428571,5.344827586206897
img1157.jpg,Wing Heong BBQ Meat KEDAI MAKANAN BBQ MEAT WING HEONG JALAN IMBI,"WING 16 HEONG § [JALAN ail
",0.234375,49,0.765625,4.083333333333333
img1158.jpg,copra mill LEISURE WORLD,"APRA ASP APP
",0.125,21,0.875,5.25
img1159.jpg,COPRA MINUMAN HIBURAN KEDAI MAKANAN PUSAT LEISURE WORLD COPRA wwwcosmiccommy DIMILIKIOLEH COSMICSIMULATORLEISURESDNBHD521487,"am
|

cos

www.cosmic.com.my

2 $5 Be FE GR Fe tO FP? anon
Oty aon sm sm 2670

",0.09677419354838712,112,0.9032258064516129,9.0
img1160.jpg,KAFE RESERVED M2 RESERVED RESERVED RESERVED SPORTS BAR,,0.0,54,1.0,6.75
img1161.jpg,IMMIGRESEN MALAYSIA,,0.0,19,1.0,9.5
img1162.jpg,GO GREEN MALAYSIA,,0.0,17,1.0,5.666666666666667
img1163.jpg,KOMPLEKS alamno KELANA CENTRE POINT,,0.0,35,1.0,7.0
img1164.jpg,SPORTS BAR M2,,0.0,13,1.0,4.333333333333333
img1165.jpg,nothing brings PEOPLE together like GOOD FOOD BabaNyonya,,0.0,56,1.0,7.0
img1166.jpg,HOTEL THEME PARk SPA agoda LOSTWORLD TAMBUN SUNWAY,"co @
Tw @
om
He
Oo @

=~

a

THEME PARK - HOTEL + SPA

SUNWAY
",0.0,50,1.0,5.375
img1167.jpg,50 enjoy off your second purchase FIXEC PRICE EASY STEPS CHOOSE CHECK,,0.0,69,1.0,5.75
img1168.jpg,1805 TRUEFITT HILL BARBERSHOP EST,,0.0,33,1.0,6.6
img1169.jpg,FLAMINGOS CLUB,,0.0,14,1.0,7.0
img1170.jpg,WELCOME TO SEA PARADISE SEA PARADISE,"YOKOHAMA HAKKEIIMA
",0.19444444444444442,29,0.8055555555555556,4.833333333333333
img1171.jpg,BUDAPESTI ELEKTROMOS TULAJDONA MUVEK,,0.0,36,1.0,9.0
img1172.jpg,OLD HAHNDORF VILLAGE MARKET ery Gifts HNDORF,,0.0,44,1.0,6.285714285714286
img1173.jpg,German Village Shio SOUVENIRS GESCHENKE GIFTS CUCKOO CLOCKS STEINS COWBELLS,"w
",0.0,75,1.0,7.5
img1174.jpg,STATE SYSTEM PARK FILL DEPARTMENT OF CALIFORNIA PARKS AND RECREATION,,0.0,68,1.0,6.8
img1175.jpg,CITY OF CARMEL INCORPORATED 1916 BY THE SEA CALIFORNIA,,0.0,54,1.0,6.0
img1176.jpg,GARy DANKO SAN FRANCISCO,,0.0,24,1.0,6.0
img1177.jpg,miami childrens,,0.0,15,1.0,7.5
img1178.jpg,Old School MUNICIPAL RAILWAY CABLE CAR DIVISION Since 1873,"S ince 1873
",0.1724137931034483,48,0.8275862068965517,5.222222222222222
img1179.jpg,SUSHI SUSHIBAR AIRWAYS SINGAPORE,"AS

SUSHIAIRWAYS
AMA
SINGAPORE

",0.5,16,0.5,3.0
img1180.jpg,Sann CENTER Khao,"=
Sw
at” a et

ee ae a

—_
a ae 7

=s

",-1.125,34,2.125,9.666666666666666
img1181.jpg,WAY ONE FISHERMANS WHARF OF SAN FRANCISCO TOS,,0.0,45,1.0,5.625
img1182.jpg,BULLWACKERS PUB RESTAURANT COOPERS VITTLES ALES CANNERY ROW MONTEREY COCKTAILS,,0.0,78,1.0,7.8
img1183.jpg,I WILL BE OREVE YOULL BE,,0.0,24,1.0,4.0
img1184.jpg,CLOSING STORE SALE CO AMERICAN REVIVAL,,0.0,38,1.0,6.333333333333333
img1185.jpg,FOG HARBOUR FISh HOUSE,"HAURBORRNISTIOTO (Sy,
ee

",0.045454545454545414,21,0.9545454545454546,4.75
img1186.jpg,ichnuso 1912 ichnusa ANIMA SARDA,,0.0,32,1.0,6.4
img1187.jpg,2014 1914 TOWER OF LONDON REMEMBERS THE FIRST WORLD WAR,,0.0,55,1.0,5.5
img1188.jpg,ARDINIAN WINE BAR Fregatt,,0.0,25,1.0,6.25
img1189.jpg,THE WHWAHNEE,,0.0,12,1.0,6.0
img1190.jpg,HELDOVER A DIVISION OF RETRO CITY FASH,,0.0,38,1.0,5.428571428571429
img1201.jpg,PREMIER COLOUR TISSUE ORANGE 80 PULLS HELAi,,0.0,43,1.0,6.142857142857143
img1202.jpg,FRESH HANDMADE COSMETICS 1000 MILLIHELENS LUSH FRESH HANDMADE COSMETICS JELLY FACE MASK Get back the skin you mythd with toning witch hazel and antioxidant green tea why not give it a Troy,"JELLY FACE MASK
Get back the skin you myth’d with
toning witch hazel and antioxidant green
tea. Why not give it a Troy?

. LUSH

%6,
S, Ya
zi CHAN DADE ¢osY™ aa

",0.35106382978723405,122,0.648936170212766,3.59375
img1203.jpg,ER Dispenser User,,0.0,17,1.0,5.666666666666667
img1204.jpg,59A SHOP acement Specialist eduexpertscommy GARBGEVAPE THE VAPE COMPANY El KERETA MOTOR SPRAy aragevape Garagevap,,0.0,113,1.0,7.533333333333333
img1205.jpg,Chick In,"Se Sy LE SE eS ee |

",-1.5,20,2.5,9.0
img1206.jpg,GSHOCK SINCE WR METER 200 RESIST SHOCK 1983 G,,0.0,45,1.0,5.0
img1207.jpg,Closed Mon myBurgerLab Of WELCOME TO SUNWAY Sun 1100 1015pm On First Monday The MOnth BURGERS DONE RIGH EST 2012,,0.0,112,1.0,5.6
img1208.jpg,my MON FRI 1100am 100pm Last call 145pm LUNCH DINNER TUE SUN 500pm 1015pm Serving Humble BURGERS SELLING real experience Burger Lab HEAPINGHELPING OF CUSTOMER SUGGESTION Passion love Lastcall 1005pm,,0.0,198,1.0,6.6
img1209.jpg,WELCOME WE ARE OPEN MONDAY SUNDAY,,0.0,33,1.0,5.5
img1210.jpg,FOR OFF RM5 FRIENDSOFBYTESPIXELS GARAGEVAPE GARAGE 10m RM5 OFF THE VAP RM5OFFFORFRIENDSOFBYTESPIXELS GARAGEVAPE 10m,,0.0,115,1.0,8.214285714285714
img1211.jpg,HE FISH BOWL ONE SHOP WE ARE HIRING Interested Please contac 0123038017 perl rma BJW6382 AR,,0.0,91,1.0,5.6875
img1212.jpg,GRAF ART DIY STRONG HOLD POMADE KING,,0.0,36,1.0,5.142857142857143
img1213.jpg,CRUMPLER MELBOURNE 1995,"Saal
",0.0,23,1.0,7.666666666666667
img1214.jpg,336B BEG KEDAI CRUMPLER MELBOURNE,,0.0,33,1.0,6.6
